Order ID,Order Date,Region,Category,Product Name,Quantity,Unit Price,Sales,Cost,Profit,Customer Segment
ORD-100272,2025-01-30,North,Office Supplies,Stapler,8,257.89,2063.12,1616.32,446.8,Home Office
ORD-100273,2023-11-10,East,Furniture,Bookshelf,8,437.34,3498.72,3077.6,421.12,Consumer
ORD-100274,2024-12-31,South,Technology,Laptop,4,460.19,1840.76,1540.76,300.0,Corporate
ORD-100275,2022-01-04,North,Office Supplies,Stapler,5,356.55,1782.75,1151.23,631.52,Home Office
ORD-100276,2022-12-28,South,Technology,Keyboard,9,217.82,1960.38,1609.34,351.04,Consumer
ORD-100277,2025-02-07,North,Furniture,Bookshelf,8,421.82,3374.56,2946.69,427.87,Corporate
ORD-100278,2024-06-21,East,Furniture,Bookshelf,1,65.49,65.49,58.64,6.85,Corporate
ORD-100279,2024-11-14,West,Furniture,Desk,4,71.08,284.32,249.14,35.18,Consumer
ORD-100280,2022-03-31,East,Office Supplies,Stapler,6,264.23,1585.38,1232.45,352.93,Home Office
ORD-100281,2024-01-02,South,Technology,Mouse,5,195.86,979.3,806.23,173.07,Consumer
ORD-100282,2022-11-09,South,Technology,Mouse,4,396.02,1584.08,1237.35,346.73,Home Office
ORD-100283,2025-03-31,East,Technology,Monitor,3,205.1,615.3,468.38,146.92,Consumer
ORD-100284,2022-08-12,North,Office Supplies,Pen Set,6,179.71,1078.26,759.19,319.07,Corporate
ORD-100285,2023-09-29,North,Technology,Monitor,2,460.04,920.08,714.09,205.99,Consumer
ORD-100286,2024-05-24,South,Technology,Mouse,3,131.63,394.89,305.36,89.53,Corporate
ORD-100287,2024-06-08,North,Technology,Mouse,4,215.27,861.08,752.97,108.11,Consumer
ORD-100288,2022-11-03,East,Office Supplies,Paper Ream,1,392.44,392.44,268.14,124.3,Consumer
ORD-100289,2023-06-24,East,Furniture,Desk,2,335.13,670.26,437.96,232.3,Home Office
ORD-100290,2023-07-30,East,Technology,Mouse,4,234.9,939.6,720.85,218.75,Home Office
ORD-100291,2025-05-26,East,Technology,Mouse,6,51.82,310.92,279.54,31.38,Home Office
ORD-100292,2024-01-20,West,Furniture,Office Chair,1,156.8,156.8,108.66,48.14,Consumer
ORD-100293,2023-11-07,West,Technology,Monitor,7,219.13,1533.91,1288.38,245.53,Home Office
ORD-100294,2022-04-23,South,Furniture,Filing Cabinet,1,27.91,27.91,20.7,7.21,Home Office
ORD-100295,2023-11-15,North,Furniture,Desk,8,297.85,2382.8,1639.87,742.93,Corporate
ORD-100296,2023-05-14,North,Office Supplies,Pen Set,3,232.11,696.33,527.34,168.99,Consumer
ORD-100297,2022-09-17,West,Furniture,Office Chair,1,206.37,206.37,158.47,47.9,Home Office
ORD-100298,2022-05-08,East,Office Supplies,Pen Set,4,99.14,396.56,340.46,56.1,Corporate
ORD-100299,2023-07-08,West,Technology,Mouse,7,379.09,2653.63,1808.95,844.68,Consumer
ORD-100300,2023-02-09,South,Office Supplies,Stapler,3,325.56,976.68,705.77,270.91,Corporate
ORD-100301,2022-10-14,West,Technology,Keyboard,7,489.68,3427.76,2920.23,507.53,Consumer
ORD-100302,2024-08-16,South,Technology,Keyboard,7,332.87,2330.09,1416.99,913.1,Home Office
ORD-100303,2022-08-27,East,Furniture,Office Chair,7,134.41,940.87,619.88,320.99,Corporate
ORD-100304,2022-11-30,North,Technology,Mouse,8,61.01,488.08,409.97,78.11,Corporate
ORD-100305,2025-03-22,North,Office Supplies,Notebook,3,444.86,1334.58,1023.64,310.94,Corporate
ORD-100306,2023-02-07,East,Office Supplies,Notebook,8,58.73,469.84,316.18,153.66,Consumer
ORD-100307,2022-08-05,South,Furniture,Filing Cabinet,8,405.36,3242.88,2882.25,360.63,Consumer
ORD-100308,2025-05-28,East,Furniture,Bookshelf,4,337.36,1349.44,892.65,456.79,Corporate
ORD-100309,2025-05-20,East,Technology,Keyboard,7,449.2,3144.4,1898.9,1245.5,Home Office
ORD-100310,2022-10-02,West,Technology,Keyboard,7,370.59,2594.13,2216.52,377.61,Corporate
ORD-100311,2022-04-10,North,Technology,Monitor,3,295.69,887.07,644.39,242.68,Consumer
ORD-100312,2024-02-08,West,Technology,Laptop,2,456.21,912.42,718.47,193.95,Corporate
ORD-100313,2022-11-05,North,Technology,Keyboard,2,187.9,375.8,229.34,146.46,Corporate
ORD-100314,2025-01-10,East,Office Supplies,Pen Set,4,315.83,1263.32,913.16,350.16,Corporate
ORD-100315,2025-04-12,South,Office Supplies,Notebook,9,223.7,2013.3,1385.83,627.47,Consumer
ORD-100316,2024-01-21,West,Office Supplies,Pen Set,4,487.53,1950.12,1626.26,323.86,Consumer
ORD-100317,2022-11-13,North,Office Supplies,Notebook,1,435.55,435.55,325.02,110.53,Corporate
ORD-100318,2023-12-25,West,Furniture,Bookshelf,7,401.93,2813.51,2047.01,766.5,Consumer
ORD-100319,2022-05-21,North,Office Supplies,Stapler,3,261.1,783.3,644.27,139.03,Corporate
ORD-100320,2022-02-10,North,Office Supplies,Paper Ream,2,320.4,640.8,434.06,206.74,Corporate
ORD-100321,2025-03-06,South,Technology,Monitor,6,326.08,1956.48,1421.4,535.08,Home Office
ORD-100322,2024-04-16,North,Office Supplies,Stapler,2,143.43,286.86,173.7,113.16,Corporate
ORD-100323,2022-04-28,South,Technology,Laptop,2,269.53,539.06,455.24,83.82,Consumer
ORD-100324,2023-12-18,North,Technology,Laptop,9,144.29,1298.61,995.06,303.55,Corporate
ORD-100325,2022-02-17,North,Technology,Mouse,9,253.76,2283.84,1863.75,420.09,Consumer
ORD-100326,2023-08-28,South,Furniture,Desk,5,15.39,76.95,49.33,27.62,Corporate
ORD-100327,2023-01-02,West,Technology,Monitor,9,140.58,1265.22,1037.04,228.18,Consumer
ORD-100328,2022-01-22,South,Office Supplies,Notebook,2,304.25,608.5,486.5,122.0,Home Office
ORD-100329,2025-02-11,West,Furniture,Filing Cabinet,7,290.91,2036.37,1733.83,302.54,Home Office
ORD-100330,2023-10-26,South,Office Supplies,Pen Set,5,197.74,988.7,747.14,241.56,Home Office
ORD-100331,2024-02-10,West,Office Supplies,Stapler,2,91.48,182.96,150.29,32.67,Home Office
ORD-100332,2025-04-23,East,Office Supplies,Stapler,3,54.27,162.81,135.34,27.47,Consumer
ORD-100333,2024-10-29,South,Technology,Keyboard,5,420.17,2100.85,1536.05,564.8,Home Office
ORD-100334,2023-11-04,West,Furniture,Desk,4,362.33,1449.32,998.78,450.54,Corporate
ORD-100335,2025-06-22,South,Furniture,Bookshelf,3,475.16,1425.48,1024.91,400.57,Corporate
ORD-100336,2022-11-28,West,Technology,Keyboard,8,469.05,3752.4,3076.11,676.29,Consumer
ORD-100337,2024-02-07,East,Technology,Keyboard,1,142.26,142.26,108.4,33.86,Home Office
ORD-100338,2024-10-20,North,Technology,Monitor,3,301.59,904.77,556.82,347.95,Consumer
ORD-100339,2023-07-25,East,Technology,Monitor,2,315.43,630.86,468.27,162.59,Consumer
ORD-100340,2025-04-01,North,Furniture,Office Chair,9,46.82,421.38,344.88,76.5,Corporate
ORD-100341,2022-03-13,East,Office Supplies,Paper Ream,9,355.41,3198.69,2493.33,705.36,Consumer
ORD-100342,2023-10-17,North,Furniture,Filing Cabinet,9,130.74,1176.66,995.14,181.52,Corporate
ORD-100343,2022-06-16,North,Furniture,Office Chair,5,11.15,55.75,49.63,6.12,Corporate
ORD-100344,2022-08-26,North,Furniture,Filing Cabinet,6,299.21,1795.26,1271.57,523.69,Home Office
ORD-100345,2022-03-20,West,Office Supplies,Notebook,1,77.04,77.04,68.19,8.85,Home Office
ORD-100346,2024-10-22,South,Office Supplies,Stapler,7,265.44,1858.08,1163.18,694.9,Consumer
ORD-100347,2022-05-08,South,Office Supplies,Pen Set,8,381.61,3052.88,2416.92,635.96,Home Office
ORD-100348,2023-08-07,West,Office Supplies,Pen Set,1,332.8,332.8,268.8,64.0,Consumer
ORD-100349,2023-08-05,South,Technology,Mouse,6,490.48,2942.88,2563.28,379.6,Home Office
ORD-100350,2024-04-27,West,Furniture,Bookshelf,9,472.59,4253.31,2602.29,1651.02,Home Office
ORD-100351,2023-03-27,West,Office Supplies,Paper Ream,7,499.68,3497.76,2681.88,815.88,Corporate
ORD-100352,2022-06-17,West,Technology,Keyboard,6,458.59,2751.54,1678.95,1072.59,Corporate
ORD-100353,2025-05-02,South,Office Supplies,Stapler,5,368.2,1841.0,1210.97,630.03,Corporate
ORD-100354,2024-05-21,North,Technology,Laptop,8,485.82,3886.56,3432.92,453.64,Home Office
ORD-100355,2025-03-21,West,Technology,Monitor,2,375.08,750.16,462.45,287.71,Corporate
ORD-100356,2025-06-30,East,Furniture,Bookshelf,3,166.36,499.08,423.56,75.52,Corporate
ORD-100357,2024-01-19,West,Office Supplies,Pen Set,1,328.58,328.58,233.1,95.48,Home Office
ORD-100358,2022-08-12,West,Office Supplies,Notebook,2,443.65,887.3,673.53,213.77,Consumer
ORD-100359,2024-03-12,East,Furniture,Desk,7,208.2,1457.4,1124.72,332.68,Consumer
ORD-100360,2022-11-26,West,Furniture,Filing Cabinet,8,274.35,2194.8,1837.52,357.28,Consumer
ORD-100361,2023-10-23,North,Furniture,Filing Cabinet,9,371.55,3343.95,2528.19,815.76,Consumer
ORD-100362,2022-02-12,South,Technology,Keyboard,2,21.96,43.92,37.82,6.1,Corporate
ORD-100363,2023-09-25,South,Technology,Mouse,7,100.88,706.16,505.04,201.12,Home Office
ORD-100364,2023-01-24,West,Office Supplies,Pen Set,3,44.31,132.93,80.14,52.79,Home Office
ORD-100365,2025-01-30,East,Technology,Laptop,1,206.95,206.95,153.96,52.99,Consumer
ORD-100366,2024-08-06,East,Furniture,Filing Cabinet,9,294.57,2651.13,1806.76,844.37,Home Office
ORD-100367,2024-11-30,South,Office Supplies,Pen Set,9,386.45,3478.05,2522.73,955.32,Home Office
ORD-100368,2024-08-27,East,Furniture,Filing Cabinet,7,266.03,1862.21,1526.42,335.79,Home Office
ORD-100369,2022-10-26,North,Office Supplies,Paper Ream,1,64.13,64.13,45.3,18.83,Home Office
ORD-100370,2023-01-08,East,Furniture,Filing Cabinet,2,155.19,310.38,207.98,102.4,Corporate
ORD-100371,2022-03-10,North,Technology,Mouse,9,145.86,1312.74,1146.16,166.58,Corporate
ORD-100372,2023-10-05,West,Technology,Mouse,9,63.64,572.76,410.95,161.81,Corporate
ORD-100373,2023-03-27,West,Furniture,Office Chair,4,116.94,467.76,413.96,53.8,Consumer
ORD-100374,2022-10-23,West,Technology,Keyboard,5,53.81,269.05,195.14,73.91,Home Office
ORD-100375,2024-01-18,West,Office Supplies,Stapler,8,443.26,3546.08,2766.79,779.29,Corporate
ORD-100376,2022-06-19,West,Technology,Keyboard,2,91.85,183.7,164.84,18.86,Consumer
ORD-100377,2022-03-23,East,Office Supplies,Stapler,8,471.94,3775.52,3001.14,774.38,Consumer
ORD-100378,2023-09-25,North,Technology,Keyboard,5,417.01,2085.05,1326.3,758.75,Corporate
ORD-100379,2022-10-14,East,Technology,Monitor,2,198.2,396.4,242.21,154.19,Home Office
ORD-100380,2024-06-16,West,Technology,Mouse,3,414.84,1244.52,1045.68,198.84,Corporate
ORD-100381,2022-04-03,East,Furniture,Office Chair,6,484.86,2909.16,2516.82,392.34,Corporate
ORD-100382,2024-09-29,North,Office Supplies,Paper Ream,3,302.66,907.98,687.8,220.18,Home Office
ORD-100383,2023-10-28,South,Furniture,Bookshelf,3,381.54,1144.62,925.78,218.84,Corporate
ORD-100384,2022-04-18,East,Technology,Mouse,8,449.74,3597.92,2658.91,939.01,Corporate
ORD-100385,2024-05-30,West,Technology,Laptop,8,376.46,3011.68,1838.51,1173.17,Home Office
ORD-100386,2024-05-14,East,Office Supplies,Stapler,4,294.24,1176.96,738.48,438.48,Corporate
ORD-100387,2023-07-27,South,Technology,Keyboard,9,201.67,1815.03,1237.65,577.38,Consumer
ORD-100388,2022-07-27,West,Furniture,Bookshelf,9,31.74,285.66,244.43,41.23,Home Office
ORD-100389,2023-09-07,South,Furniture,Filing Cabinet,9,171.24,1541.16,1355.41,185.75,Consumer
ORD-100390,2025-01-06,South,Technology,Keyboard,2,210.14,420.28,299.16,121.12,Corporate
ORD-100391,2022-12-20,South,Technology,Monitor,8,350.9,2807.2,1725.4,1081.8,Home Office
ORD-100392,2023-02-12,North,Technology,Mouse,2,49.71,99.42,66.22,33.2,Corporate
ORD-100393,2025-05-27,East,Furniture,Filing Cabinet,5,495.82,2479.1,1533.21,945.89,Corporate
ORD-100394,2023-02-23,South,Furniture,Office Chair,3,414.09,1242.27,874.98,367.29,Consumer
ORD-100395,2022-08-15,South,Furniture,Bookshelf,2,276.45,552.9,475.13,77.77,Consumer
ORD-100396,2022-07-29,West,Technology,Monitor,1,440.53,440.53,369.71,70.82,Corporate
ORD-100397,2022-09-18,West,Technology,Monitor,8,130.19,1041.52,674.07,367.45,Consumer
ORD-100398,2023-03-02,North,Office Supplies,Pen Set,9,173.66,1562.94,1049.68,513.26,Consumer
ORD-100399,2024-05-30,East,Office Supplies,Pen Set,5,343.27,1716.35,1348.34,368.01,Corporate
ORD-100400,2022-12-04,West,Furniture,Office Chair,6,102.72,616.32,532.8,83.52,Consumer
ORD-100401,2025-01-19,West,Office Supplies,Paper Ream,9,24.33,218.97,185.63,33.34,Home Office
ORD-100402,2024-10-17,South,Technology,Monitor,5,374.32,1871.6,1213.22,658.38,Home Office
ORD-100403,2022-12-19,West,Office Supplies,Pen Set,4,282.53,1130.12,934.6,195.52,Consumer
ORD-100404,2024-11-08,North,Technology,Laptop,7,104.64,732.48,457.97,274.51,Consumer
ORD-100405,2024-08-25,West,Furniture,Bookshelf,1,284.32,284.32,180.47,103.85,Consumer
ORD-100406,2024-05-11,West,Office Supplies,Stapler,2,320.66,641.32,488.68,152.64,Consumer
ORD-100407,2024-12-27,West,Office Supplies,Notebook,3,72.94,218.82,149.89,68.93,Consumer
ORD-100408,2022-08-15,East,Technology,Monitor,7,275.22,1926.54,1712.5,214.04,Corporate
ORD-100409,2024-02-23,North,Furniture,Bookshelf,5,60.23,301.15,265.36,35.79,Consumer
ORD-100410,2024-08-17,East,Office Supplies,Stapler,4,43.24,172.96,119.39,53.57,Home Office
ORD-100411,2024-04-08,West,Technology,Monitor,1,387.78,387.78,315.1,72.68,Corporate
ORD-100412,2022-12-07,North,Technology,Mouse,6,179.48,1076.88,846.72,230.16,Consumer
ORD-100413,2022-12-30,North,Office Supplies,Stapler,2,437.05,874.1,779.74,94.36,Corporate
ORD-100414,2024-02-12,East,Technology,Keyboard,4,327.31,1309.24,1019.01,290.23,Corporate
ORD-100415,2024-12-24,West,Technology,Laptop,7,42.16,295.12,249.81,45.31,Corporate
ORD-100416,2024-06-23,East,Office Supplies,Stapler,3,133.73,401.19,240.84,160.35,Consumer
ORD-100417,2022-02-09,South,Office Supplies,Paper Ream,2,144.08,288.16,259.1,29.06,Home Office
ORD-100418,2024-05-23,North,Furniture,Bookshelf,1,60.07,60.07,51.44,8.63,Home Office
ORD-100419,2023-09-24,West,Furniture,Filing Cabinet,7,414.7,2902.9,2001.59,901.31,Consumer
ORD-100420,2025-04-03,East,Furniture,Filing Cabinet,2,388.68,777.36,520.07,257.29,Consumer
ORD-100421,2024-06-06,North,Furniture,Bookshelf,3,475.92,1427.76,921.36,506.4,Consumer
ORD-100422,2022-03-01,South,Technology,Keyboard,5,455.67,2278.35,1953.02,325.33,Corporate
ORD-100423,2025-01-22,South,Furniture,Office Chair,4,204.82,819.28,558.97,260.31,Home Office
ORD-100424,2022-02-28,East,Technology,Keyboard,3,162.86,488.58,340.16,148.42,Home Office
ORD-100425,2022-10-14,East,Furniture,Desk,6,122.68,736.08,488.71,247.37,Corporate
ORD-100426,2025-04-15,East,Furniture,Bookshelf,1,329.32,329.32,234.0,95.32,Corporate
ORD-100427,2024-10-18,South,Technology,Monitor,8,88.03,704.24,465.58,238.66,Home Office
ORD-100428,2023-11-16,East,Furniture,Desk,5,85.29,426.45,313.91,112.54,Consumer
ORD-100429,2023-02-08,North,Office Supplies,Pen Set,2,382.9,765.8,603.35,162.45,Corporate
ORD-100430,2022-06-23,West,Furniture,Office Chair,5,456.8,2284.0,2033.34,250.66,Consumer
ORD-100431,2024-09-09,East,Office Supplies,Notebook,4,400.3,1601.2,1192.02,409.18,Corporate
ORD-100432,2022-11-17,South,Technology,Keyboard,7,71.34,499.38,402.34,97.04,Home Office
ORD-100433,2024-11-29,North,Office Supplies,Stapler,4,283.62,1134.48,757.45,377.03,Home Office
ORD-100434,2024-02-02,East,Technology,Laptop,6,295.17,1771.02,1205.53,565.49,Home Office
ORD-100435,2023-10-09,North,Office Supplies,Stapler,8,222.29,1778.32,1592.14,186.18,Consumer
ORD-100436,2024-07-03,South,Office Supplies,Notebook,1,15.69,15.69,9.76,5.93,Consumer
ORD-100437,2022-02-18,North,Technology,Laptop,2,245.17,490.34,382.47,107.87,Consumer
ORD-100438,2022-05-19,North,Technology,Laptop,9,431.46,3883.14,3238.37,644.77,Consumer
ORD-100439,2024-02-06,South,Technology,Monitor,8,364.9,2919.2,2407.61,511.59,Consumer
ORD-100440,2023-05-24,South,Office Supplies,Stapler,9,128.6,1157.4,1037.03,120.37,Consumer
ORD-100441,2025-06-09,West,Furniture,Office Chair,6,312.9,1877.4,1522.08,355.32,Consumer
ORD-100442,2023-02-04,West,Furniture,Desk,8,14.79,118.32,82.58,35.74,Consumer
ORD-100443,2022-01-25,South,Furniture,Bookshelf,2,271.78,543.56,470.05,73.51,Home Office
ORD-100444,2024-06-02,West,Technology,Monitor,1,414.01,414.01,292.85,121.16,Home Office
ORD-100445,2024-08-17,East,Furniture,Filing Cabinet,7,75.03,525.21,404.55,120.66,Home Office
ORD-100446,2022-09-16,East,Technology,Laptop,2,412.51,825.02,505.21,319.81,Home Office
ORD-100447,2024-03-25,East,Technology,Mouse,1,476.26,476.26,303.5,172.76,Home Office
ORD-100448,2024-06-13,East,Furniture,Office Chair,6,301.44,1808.64,1419.75,388.89,Corporate
ORD-100449,2023-11-14,East,Office Supplies,Paper Ream,9,357.44,3216.96,2770.74,446.22,Corporate
ORD-100450,2022-12-30,South,Technology,Monitor,2,316.4,632.8,528.4,104.4,Consumer
ORD-100451,2024-06-08,North,Technology,Keyboard,7,333.8,2336.6,1789.6,547.0,Corporate
ORD-100452,2024-07-29,North,Office Supplies,Pen Set,6,410.48,2462.88,1811.93,650.95,Consumer
ORD-100453,2025-03-24,North,Technology,Laptop,3,29.97,89.91,58.37,31.54,Consumer
ORD-100454,2022-02-19,East,Office Supplies,Notebook,2,39.57,79.14,53.35,25.79,Consumer
ORD-100455,2022-10-09,North,Office Supplies,Notebook,9,437.17,3934.53,2619.47,1315.06,Corporate
ORD-100456,2024-05-28,North,Furniture,Bookshelf,7,240.39,1682.73,1385.36,297.37,Corporate
ORD-100457,2024-10-25,West,Furniture,Desk,7,222.49,1557.43,954.86,602.57,Home Office
ORD-100458,2023-07-12,West,Office Supplies,Paper Ream,2,20.22,40.44,32.19,8.25,Corporate
ORD-100459,2023-12-31,West,Technology,Mouse,5,498.2,2491.0,2223.06,267.94,Consumer
ORD-100460,2022-05-25,East,Furniture,Bookshelf,3,49.95,149.85,108.04,41.81,Corporate
ORD-100461,2024-12-18,West,Technology,Monitor,6,25.02,150.12,101.68,48.44,Home Office
ORD-100462,2023-01-05,West,Office Supplies,Notebook,1,435.45,435.45,356.26,79.19,Corporate
ORD-100463,2024-08-20,West,Furniture,Filing Cabinet,8,218.49,1747.92,1230.15,517.77,Corporate
ORD-100464,2024-03-06,East,Furniture,Desk,4,257.37,1029.48,785.48,244.0,Corporate
ORD-100465,2025-02-21,South,Technology,Monitor,3,293.55,880.65,644.27,236.38,Corporate
ORD-100466,2022-01-08,South,Office Supplies,Pen Set,5,203.8,1019.0,796.71,222.29,Consumer
ORD-100467,2024-09-21,East,Office Supplies,Pen Set,2,398.55,797.1,634.89,162.21,Corporate
ORD-100468,2022-10-01,East,Furniture,Desk,3,300.25,900.75,786.99,113.76,Consumer
ORD-100469,2024-04-14,East,Furniture,Desk,3,315.25,945.75,746.64,199.11,Consumer
ORD-100470,2024-08-30,East,Furniture,Bookshelf,1,74.47,74.47,60.67,13.8,Corporate
ORD-100471,2022-02-26,South,Office Supplies,Paper Ream,7,319.94,2239.58,1594.26,645.32,Corporate
ORD-100472,2022-12-07,South,Office Supplies,Notebook,2,98.68,197.36,169.0,28.36,Consumer
ORD-100473,2024-04-13,West,Technology,Keyboard,9,131.14,1180.26,1016.47,163.79,Consumer
ORD-100474,2025-01-17,East,Furniture,Desk,8,293.91,2351.28,1878.17,473.11,Home Office
ORD-100475,2024-04-14,North,Technology,Mouse,7,90.13,630.91,452.57,178.34,Consumer
ORD-100476,2023-11-01,East,Office Supplies,Paper Ream,9,205.53,1849.77,1585.99,263.78,Corporate
ORD-100477,2024-09-20,West,Technology,Keyboard,5,169.34,846.7,704.49,142.21,Consumer
ORD-100478,2023-11-28,West,Office Supplies,Pen Set,8,204.36,1634.88,1097.18,537.7,Consumer
ORD-100479,2024-01-25,North,Technology,Mouse,3,226.59,679.77,475.34,204.43,Home Office
ORD-100480,2024-07-06,South,Office Supplies,Notebook,9,221.13,1990.17,1342.6,647.57,Home Office
ORD-100481,2024-01-20,East,Technology,Mouse,1,133.74,133.74,94.66,39.08,Home Office
ORD-100482,2023-11-15,East,Technology,Mouse,9,306.71,2760.39,1951.65,808.74,Consumer
ORD-100483,2022-07-21,North,Technology,Monitor,5,393.08,1965.4,1595.15,370.25,Corporate
ORD-100484,2024-12-23,East,Technology,Keyboard,8,296.82,2374.56,2043.26,331.3,Corporate
ORD-100485,2023-08-21,East,Technology,Monitor,4,142.18,568.72,350.97,217.75,Corporate
ORD-100486,2023-06-20,East,Technology,Keyboard,5,468.94,2344.7,1434.49,910.21,Consumer
ORD-100487,2023-08-07,South,Office Supplies,Pen Set,7,120.1,840.7,549.82,290.88,Corporate
ORD-100488,2024-01-13,East,Furniture,Bookshelf,5,60.62,303.1,235.02,68.08,Consumer
ORD-100489,2023-11-24,East,Furniture,Bookshelf,4,493.45,1973.8,1755.77,218.03,Corporate
ORD-100490,2024-11-19,South,Technology,Keyboard,2,168.33,336.66,300.28,36.38,Consumer
ORD-100491,2024-07-22,South,Furniture,Office Chair,7,232.82,1629.74,1229.93,399.81,Corporate
ORD-100492,2024-09-07,South,Office Supplies,Notebook,2,177.9,355.8,270.29,85.51,Corporate
ORD-100493,2023-11-01,North,Technology,Keyboard,7,24.69,172.83,119.66,53.17,Consumer
ORD-100494,2024-03-05,West,Technology,Monitor,2,108.91,217.82,174.7,43.12,Consumer
ORD-100495,2024-02-25,East,Furniture,Bookshelf,2,102.29,204.58,167.6,36.98,Consumer
ORD-100496,2023-07-10,North,Furniture,Bookshelf,6,435.39,2612.34,1706.24,906.1,Home Office
ORD-100497,2024-04-16,East,Office Supplies,Stapler,2,334.2,668.4,597.28,71.12,Consumer
ORD-100498,2022-10-07,North,Technology,Mouse,2,129.63,259.26,220.18,39.08,Consumer
ORD-100499,2024-02-05,South,Furniture,Office Chair,8,386.57,3092.56,1960.48,1132.08,Home Office
ORD-100500,2023-07-24,North,Office Supplies,Stapler,9,347.87,3130.83,2513.91,616.92,Home Office
ORD-100501,2024-12-15,South,Technology,Laptop,3,471.03,1413.09,1198.37,214.72,Home Office
ORD-100502,2022-10-28,East,Office Supplies,Paper Ream,5,292.82,1464.1,1031.56,432.54,Home Office
ORD-100503,2024-11-15,South,Furniture,Bookshelf,2,499.71,999.42,614.11,385.31,Home Office
ORD-100504,2023-09-26,East,Technology,Laptop,9,434.55,3910.95,3512.04,398.91,Home Office
ORD-100505,2024-04-11,West,Technology,Keyboard,9,54.34,489.06,335.79,153.27,Corporate
